"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"031201","fBiz00000140190000000008","鳥取県","鳥取市","ザグザグ吉方温泉店","ザグザグヨシカタオンセンテン","① 魚介類販売業（包装済みの魚介類のみの販売）","ドラッグストア","鳥取県鳥取市吉方温泉3-759","",35.491271,134.234275,"","株式会社ザグザグ","5260001002857","","","","","","","","届出","",""
"031201","fBiz00000140190000000008","鳥取県","鳥取市","ザグザグ吉方温泉店","ザグザグヨシカタオンセンテン","② 食肉販売業（包装済みの食肉のみの販売）","ドラッグストア","鳥取県鳥取市吉方温泉3-759","",35.491271,134.234275,"","株式会社ザグザグ","5260001002857","","","","","","","","届出","",""
"031201","fBiz00000140190000000008","鳥取県","鳥取市","ザグザグ吉方温泉店","ザグザグヨシカタオンセンテン","③ 乳類販売業","ドラッグストア","鳥取県鳥取市吉方温泉3-759","",35.491271,134.234275,"","株式会社ザグザグ","5260001002857","","","","","","","","届出","",""
"031201","fBiz00000140190000000008","鳥取県","鳥取市","ザグザグ吉方温泉店","ザグザグヨシカタオンセンテン","⑥ 弁当販売業","ドラッグストア","鳥取県鳥取市吉方温泉3-759","",35.491271,134.234275,"","株式会社ザグザグ","5260001002857","","","","","","","","届出","",""
"031201","fBiz00000140190000000008","鳥取県","鳥取市","ザグザグ吉方温泉店","ザグザグヨシカタオンセンテン","⑦ 野菜果物販売業","ドラッグストア","鳥取県鳥取市吉方温泉3-759","",35.491271,134.234275,"","株式会社ザグザグ","5260001002857","","","","","","","","届出","",""
"031201","fBiz00000140190000000008","鳥取県","鳥取市","ザグザグ吉方温泉店","ザグザグヨシカタオンセンテン","⑧ 米穀類販売業","ドラッグストア","鳥取県鳥取市吉方温泉3-759","",35.491271,134.234275,"","株式会社ザグザグ","5260001002857","","","","","","","","届出","",""
"031201","fBiz00000140190000000008","鳥取県","鳥取市","ザグザグ吉方温泉店","ザグザグヨシカタオンセンテン","⑬ その他の食料・飲料販売業","ドラッグストア","鳥取県鳥取市吉方温泉3-759","",35.491271,134.234275,"","株式会社ザグザグ","5260001002857","","","","","","","","届出","",""
"031201","fBiz00000140190000000176","鳥取県","鳥取市","ザグザグ雲山店","ザグザグクモヤマテン","⑬ その他の食料・飲料販売業","","鳥取県鳥取市雲山134-3","",35.479914,134.234885,"0857-22-2870","株式会社ザグザグ","5260001002857","","","","","","","","届出","",""
"031201","fBiz00000146310000000970","鳥取県","鳥取市","スターバックスコーヒーシャミネ鳥取店","スターバックスコーヒーシャミネトットリテン","⑬ その他の食料・飲料販売業","喫茶店","鳥取県鳥取市東品治町112-13","",35.494660,134.223257,"0857-20-6001","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"031201","fBiz00000146310000001039","鳥取県","鳥取市","スターバックスコーヒーイオンモール鳥取北店","スターバックスコーヒーイオンモールトットリキタテン","⑬ その他の食料・飲料販売業","喫茶店","鳥取県鳥取市晩稲348","",35.524656,134.201383,"0857-32-2207","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"031201","fBiz00000146310000002149","鳥取県","鳥取市","スターバックスコーヒー　イオンモール鳥取北店","スターバックスコーヒー　イオンモールトットリキタテン","① 飲食店営業","","鳥取県鳥取市晩稲３４８","",35.524656,134.201383,"0857-32-2207","スターバックスコーヒージャパン株式会社","7011001031943","","2022-0197",2022/08/17,2022/08/17,2022/09/01,2028/08/31,"","許可","なし",""
"031201","fBiz00000147300000000009","鳥取県","鳥取市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000149710000000030","鳥取県","鳥取市","ジュピター　シャミネ鳥取店","ジュピター　シャミネトットリテン","⑪ 百貨店、総合スーパー","","鳥取県鳥取市東品治町111-1","JR鳥取駅高架下　シャミネ鳥取",35.494335,134.224944,"","","","","","","","","","","届出","",""
"031201","fBiz00000153630000000144","鳥取県","鳥取市","鳥取湖山営業所","トットリコヤマエイギョウショ","㉖ 集団給食施設","集団給食施設(デイサービス)","鳥取県鳥取市湖山町東４－８８","",35.516680,134.187211,"0857-32-2126","株式会社ツクイ","1020001136162","神奈川県横浜市港南区上大岡西1丁目6番1号","","","","","","","届出","",""
"031201","fBiz00000158170000000092","鳥取県","鳥取市","かっぱ寿司　鳥取安長店","カッパズシ　トットリヤスナガテン","⑬ その他の食料・飲料販売業","","鳥取県鳥取市安長174-1","",35.512894,134.201494,"0857-38-8086","カッパ・クリエイト株式会社","7030001001979","","","","","","","","届出","",""
"031201","fBiz00000158620000000001","鳥取県","鳥取市","株式会社ファイナール","カブシキカイシャファイナール","⑮ いわゆる健康食品の製造・加工業","健康茶・健康食品の企画・受託製造","鳥取県鳥取市上味野15","",35.465704,134.204412,"","株式会社ファイナール","1270001000665","鳥取県鳥取市上味野15","","","","","","","届出","",""
"031201","fBiz00000158620000000001","鳥取県","鳥取市","株式会社ファイナール","カブシキカイシャファイナール","⑯ コーヒー製造・加工業（飲料の製造を除く。）","健康茶・健康食品の企画・受託製造","鳥取県鳥取市上味野15","",35.465704,134.204412,"","株式会社ファイナール","1270001000665","鳥取県鳥取市上味野15","","","","","","","届出","",""
"031201","fBiz00000158620000000001","鳥取県","鳥取市","株式会社ファイナール","カブシキカイシャファイナール","㉒ 海藻製造・加工業","健康茶・健康食品の企画・受託製造","鳥取県鳥取市上味野15","",35.465704,134.204412,"","株式会社ファイナール","1270001000665","鳥取県鳥取市上味野15","","","","","","","届出","",""
"031201","fBiz00000161590000000006","鳥取県","鳥取市","鳥取工場","トットリコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","鳥取県鳥取市晩稲307","",35.523950,134.204569,"05038216845","明和産商株式会社","7120001134679","大阪府大阪市天王寺区東高津町３番２号","","","","","","","届出","",""
"031201","fBiz00000162850000000130","鳥取県","鳥取市","ドラッグストアウェルネス立川店","ドラッグストアウェルネスタチカワテン","⑬ その他の食料・飲料販売業","ドラッグストア","鳥取県鳥取市立川町5丁目267番1","",35.488827,134.240879,"0857-36-8215","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","","","","","","","","届出","",""
"031201","fBiz00000162850000000131","鳥取県","鳥取市","ドラッグストアウェルネス郡家店","ドラッグストアウェルネスコオゲテン","⑬ その他の食料・飲料販売業","","鳥取県八頭郡八頭町奥谷189-1","",35.419387,134.259392,"0858-76-7115","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","広島県広島市西区井口明神一丁目１番１０号","","","","","","","届出","",""
"031201","fBiz00000162850000000132","鳥取県","鳥取市","ドラッグストアウェルネス湖山店","ドラッグストアウェルネスコヤマテン","⑬ その他の食料・飲料販売業","","鳥取県鳥取市湖山町東5-123","",35.514431,134.189520,"0857-37-3626","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","広島県広島市西区井口明神一丁目１番１０号","","","","","","","届出","",""
"031201","fBiz00000162850000000149","鳥取県","鳥取市","ドラッグストアウェルネス南吉方店","ドラッグストアウェルネスミナミヨシカタテン","⑬ その他の食料・飲料販売業","ドラッグストア","鳥取県鳥取市南吉方2丁目46","",35.486155,134.233895,"0857-25-1235","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","広島県広島市西区井口明神一丁目１番１０号","","","","","","","届出","",""
"031201","fBiz00000162850000000150","鳥取県","鳥取市","ドラッグストアウェルネス気高店","ドラッグストアウェルネスケタカテン","⑬ その他の食料・飲料販売業","","鳥取県鳥取市気高町北浜2丁目21","",35.513896,134.046762,"0857-37-6363","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","広島県広島市西区井口明神一丁目１番１０号","","","","","","","届出","",""
"031201","fBiz00000162850000000155","鳥取県","鳥取市","ドラッグストアウェルネス徳尾店","ドラッグストアウェルネストクノオテン","⑬ その他の食料・飲料販売業","ドラッグストア","鳥取県鳥取市徳尾１３１－６","",35.500192,134.206051,"0857-36-8028","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","","","","","","","","届出","",""
"031201","fBiz00000189250000000040","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","鳥取県鳥取市湖山町南二丁目201","",35.513109,134.184180,"","","","","","","","","","","届出","",""
"031201","fBiz00000162850000000156","鳥取県","鳥取市","ドラッグストアウェルネス桜谷店","ドラッグストアウェルネスサクラダニテン","⑬ その他の食料・飲料販売業","","鳥取県鳥取市桜谷271-4","",35.468805,134.245277,"0857-36-7070","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","広島県広島市西区井口明神一丁目１番１０号","","","","","","","届出","",""
"031201","fBiz00000162850000000157","鳥取県","鳥取市","ドラッグストアウェルネス青谷店","ドラッグストアウェルネスアオヤテン","⑬ その他の食料・飲料販売業","","鳥取県鳥取市青谷町青谷4064-12","",35.517051,133.998002,"0857-85-0833","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","","","","","","","","届出","",""
"031201","fBiz00000162850000000158","鳥取県","鳥取市","ドラッグストアウェルネス吉成店","ドラッグストアウェルネスヨシナリテン","⑬ その他の食料・飲料販売業","","鳥取県鳥取市吉成209-1","",35.481108,134.227035,"0857-36-9911","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","","","","","","","","届出","",""
"031201","fBiz00000162850000000159","鳥取県","鳥取市","ドラッグストアウェルネス国府店","ドラッグストアウェルネスコクフテン","⑬ その他の食料・飲料販売業","","鳥取県鳥取市国府町新通り四丁目408-8","",35.482605,134.253986,"0857-25-1771","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","","","","","","","","届出","",""
"031201","fBiz00000162850000000160","鳥取県","鳥取市","ドラッグストアウェルネス片原店","ドラッグストアウェルネスカタハラテン","⑬ その他の食料・飲料販売業","ドラッグストア","鳥取県鳥取市本町5-404-6","",35.505183,134.228227,"0857-25-1230","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","広島県広島市西区井口明神一丁目１番１０号","","","","","","","届出","",""
"031201","fBiz00000162850000000161","鳥取県","鳥取市","ドラッグストアウェルネス湖山東店","ドラッグストアウェルネスコヤマヒガシテン","⑬ その他の食料・飲料販売業","ドラッグストア","鳥取県鳥取市湖山町東二丁目163","",35.516720,134.185929,"0857-31-1001","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","広島県広島市西区井口明神一丁目１番１０号","","","","","","","届出","",""
"031201","fBiz00000162850000000293","鳥取県","鳥取市","ドラッグストアウェルネス岩美店","ドラッグストアウェルネスイワミテン","⑬ その他の食料・飲料販売業","","鳥取県岩美郡岩美町本庄73-5","",35.554640,134.307094,"0857-72-1115","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","広島県広島市西区井口明神一丁目１番１０号","","","","","","","届出","",""
"031201","fBiz00000162850000000301","鳥取県","鳥取市","ドラッグストアウェルネス叶店","ドラッグストアウェルネスカノウテン","⑬ その他の食料・飲料販売業","","鳥取県鳥取市叶330-1","",35.474768,134.217758,"0857-30-5275","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","","","","","","","","届出","",""
"031201","fBiz00000162850000000352","鳥取県","鳥取市","ドラッグストアウェルネス河原店","ドラッグストアウェルネスカワハラテン","⑬ その他の食料・飲料販売業","ドラッグストア","鳥取県鳥取市河原町布袋569-1","",35.421957,134.204051,"0858-71-1775","株式会社ツルハグループドラッグ&ファーマシー西日本","9240001021698","","","","","","","","届出","",""
"031201","fBiz00000165100000000006","鳥取県","鳥取市","壽製菓株式会社　鳥取支店","コトブキセイカカブシキガイシャ　トットリシテン","⑬ その他の食料・飲料販売業","卸業","鳥取県鳥取市緑ケ丘2丁目391番地１","",35.503161,134.206637,"0857-26-4121","壽製菓株式会社","3270001004375","鳥取県米子市旗ヶ崎2028番地","","","","","","","届出","",""
"031201","fBiz00000165100000000006","鳥取県","鳥取市","壽製菓株式会社　鳥取支店","コトブキセイカカブシキガイシャ　トットリシテン","㉙ その他","卸業","鳥取県鳥取市緑ケ丘2丁目391番地１","",35.503161,134.206637,"0857-26-4121","壽製菓株式会社","3270001004375","鳥取県米子市旗ヶ崎2028番地","","","","","","","届出","",""
"031201","fBiz00000165100000000012","鳥取県","鳥取市","カノザ シャミネ鳥取店","カノザ シャミネトットリテン","⑬ その他の食料・飲料販売業","小売業","鳥取県鳥取市東品治町111-1 シャミネ鳥取","",35.494142,134.225054,"0857-29-7100","壽製菓株式会社","3270001004375","鳥取県米子市旗ヶ崎2028番地","","","","","","","届出","",""
"031201","fBiz00000165100000000013","鳥取県","鳥取市","鳥取大丸 エアポートショップ","トットリダイマル エアポートショップ","⑬ その他の食料・飲料販売業","小売業","鳥取県鳥取市湖山町西4丁目110-5 1F","",35.523890,134.171971,"0857-28-5999","壽製菓株式会社","3270001004375","鳥取県米子市旗ヶ崎2028番地","","","","","","","届出","",""
"031201","fBiz00000178890000000002","鳥取県","鳥取市","山紫苑","サンシエン","③ 乳類販売業","乳類販売業","鳥取県鳥取市鹿野町今市972-1","",35.471871,134.049344,"","白バラ商事株式会社","9270001003314","鳥取県鳥取市吉成731-1","","","","","","","届出","",""
"031201","fBiz00000189250000000008","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000009","鳥取県","鳥取市","株式会社ケイハピネス","カブシキガイシャケイハピネス","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","鳥取県鳥取市安長80-1","",35.510194,134.198447,"0857-30-6877","株式会社アペックス西日本","5120001140828","","","","","","","","届出","",""
"031201","fBiz00000189250000000010","鳥取県","鳥取市","JR湖山駅","ジェイアールコヤマエキ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","鳥取県鳥取市湖山町東一丁目683","",35.513522,134.186119,"0570002486","株式会社アペックス西日本","5120001140828","","","","","","","","届出","",""
"031201","fBiz00000189250000000012","鳥取県","鳥取市","トミタ電機(株)１Ｆ工場入口","トミタデンキカブシキガイシャイッカイコウジョウイリグチ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","鳥取県鳥取市幸町123","",35.496398,134.218369,"","株式会社アペックス西日本","5120001140828","","","","","","","","届出","",""
"031201","fBiz00000189250000000014","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000015","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000016","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000017","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000032","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000037","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000038","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000041","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000043","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000044","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000046","鳥取県","鳥取市","","","② 調理機能を有する自動販売機（要許可）","","","","","","","","","","2022-0234",2022/08/17,2022/08/17,2022/09/01,2029/08/31,"","許可","なし",""
"031201","fBiz00000189250000000048","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000050","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000051","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000052","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000053","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000058","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000060","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000061","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000063","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000064","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000066","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000068","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000069","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000071","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000072","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000073","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000076","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000078","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000080","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000088","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000101","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000102","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000104","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000105","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000106","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000110","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000118","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000119","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000120","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000121","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000122","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000126","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000127","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"031201","fBiz00000189250000000128","鳥取県","鳥取市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
