"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"005000","fBiz00000139140000001296","秋田県","秋田市","日立Astemo株式会社　秋田事業所　第２工場棟","ヒタチアステモカブシキガイシャ　アキタジギョウショ　ダイニコウジョウトウ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県横手市安本字下御所野１－２","",39.353086,140.549955,"","ナショナル・ベンディング株式会社","4010401021342","東京都品川区上大崎１丁目１５－２２","","","","","","","届出","",""
"005000","fBiz00001344310000000010","秋田県","秋田市","","","⑨ 通信販売・訪問販売による販売業","移動販売","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000139140000001297","秋田県","秋田市","日立Astemo株式会社　秋田事業所　第３工場棟　１Ｆ東","ヒタチアステモカブシキガイシャ　アキタジギョウショ　ダイサンコウジョウトウ　イッカイヒガシ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県横手市安本字下御所野１－２","",39.353086,140.549955,"","ナショナル・ベンディング株式会社","4010401021342","東京都品川区上大崎１丁目１５－２２","","","","","","","届出","",""
"005000","fBiz00000139140000001298","秋田県","秋田市","日立Astemo株式会社　秋田事業所　第３工場棟　１Ｆ西","ヒタチアステモカブシキガイシャ　アキタジギョウショ　ダイサンコウジョウトウ　イッカイニシ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県横手市安本字下御所野１－２","",39.353086,140.549955,"","ナショナル・ベンディング株式会社","4010401021342","東京都品川区上大崎１丁目１５－２２","","","","","","","届出","",""
"005000","fBiz00000139140000001299","秋田県","秋田市","日立Astemo株式会社　秋田事業所　厚生棟　１Ｆ","ヒタチアステモカブシキガイシャ　アキタジギョウショ　コウセイトウ　イッカイ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県横手市安本字下御所野１－２","",39.353086,140.549955,"","ナショナル・ベンディング株式会社","4010401021342","東京都品川区上大崎１丁目１５－２２","","","","","","","届出","",""
"005000","fBiz00000139140000001312","秋田県","秋田市","日立Astemo株式会社　秋田事業所　厚生棟　２Ｆ","ヒタチアステモカブシキガイシャ　アキタジギョウショ　コウセイトウ　ニカイ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県横手市安本字下御所野１−２","",39.353086,140.549955,"","ナショナル・ベンディング株式会社","4010401021342","東京都品川区上大崎１丁目１５－２２","","","","","","","届出","",""
"005000","fBiz00000139140000001313","秋田県","秋田市","日立Astemo株式会社　秋田事業所　売店","ヒタチアステモカブシキガイシャ　アキタジギョウショ　バイテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県横手市安本字下御所野１−２","",39.353086,140.549955,"","ナショナル・ベンディング株式会社","4010401021342","東京都品川区上大崎１丁目１５－２２","","","","","","","届出","",""
"005000","fBiz00000139870000000019","秋田県","秋田市","I・Conceptフィットネスジム","アイコンセプトフィットネスジム","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県由利本荘市荒町真城72","",39.355653,140.079299,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"005000","fBiz00000141890000000027","秋田県","秋田市","ダイナム男鹿店","ダイナムオガテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県男鹿市船越字内子294-1260","",39.904852,139.925443,"070-1455-7336","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","","","","","","","届出","",""
"005000","fBiz00000141890000000028","秋田県","秋田市","ダイナム秋田五城目店","ダイナムアキタゴジョウメテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県南秋田郡五城目町大川西野字堤ノ内14-1","",39.935249,140.104956,"070-1455-8895","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","","","","","","","届出","",""
"005000","fBiz00000141890000000030","秋田県","秋田市","ダイナム能代店","ダイナムノシロテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県能代市下悪戸1-4","",40.192565,140.066527,"070-1455-6873","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","","","","","","","届出","",""
"005000","fBiz00000141890000000032","秋田県","秋田市","ダイナム本荘店","ダイナムホンジョウテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県由利本荘市二十六木字久保田23","",39.368341,140.068623,"070-1455-7312","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","","","","","","","届出","",""
"005000","fBiz00000141890000000039","秋田県","秋田市","ダイナム大館店","ダイナムオオダテテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県大館市池内字中台53番地","",40.249555,140.570232,"070-1455-9013","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","","","","","","","届出","",""
"005000","fBiz00000141890000000042","秋田県","秋田市","ダイナム秋田中仙店","ダイナムアキタナカセンテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県大仙市下鶯野字上中嶋 51番地","",39.575661,140.565925,"070-1455-8061","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","","","","","","","届出","",""
"005000","fBiz00000141890000000043","秋田県","秋田市","ダイナム秋田たかのす店","ダイナムアキタタカノステン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県北秋田市栄字中綱44番地1","",40.227799,140.382831,"070-1455-8102","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","","","","","","","届出","",""
"005000","fBiz00000141890000000177","秋田県","秋田市","ダイナム　横手店","ダイナム　ヨコテテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県横手市婦気大堤字堤下224-4","",39.293168,140.554186,"070-1455-6522","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","","","","","","","届出","",""
"005000","fBiz00000141890000000178","秋田県","秋田市","ダイナム　湯沢店","ダイナム　ユザワテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","秋田県湯沢市深堀字鎌切60","",39.179506,140.469364,"070-1455-7456","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","","","","","","","届出","",""
"005000","fBiz00000141890000000518","秋田県","秋田市","めん六や男鹿店","メンロクヤオガテン","① 飲食店営業","一般食堂A","秋田県男鹿市船越内子294番地1260","",39.904741,139.925107,"070-1455-7336","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","1-138",1999/11/24,2024/07/16,2024/08/01,2030/07/31,"","許可","",""
"005000","fBiz00000141890000000548","秋田県","秋田市","めん六や本荘店","メンロクヤホンジョウテン","① 飲食店営業","一般食堂A","秋田県由利本荘市二十六木久保田23番地","",39.368278,140.068564,"070-1455-7312","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","11-254",2024/11/25,2024/11/25,2024/12/01,2030/11/30,"","許可","",""
"005000","fBiz00000141890000000578","秋田県","秋田市","めん六や横手店","メンロクヤヨコテテン","① 飲食店営業","一般食堂","秋田県横手市婦気大堤堤下224-4","",39.293168,140.554186,"070-1455-6522","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","20-11",2002/05/17,2025/05/23,2025/06/01,2032/11/30,"","許可","",""
"005000","fBiz00000232090000000128","秋田県","秋田市","イオン中仙店","イオンナカセンテン","⑪ 百貨店、総合スーパー","","秋田県大仙市北長野字袴田188","",39.551307,140.551439,"0187-52-6100","イオン東北株式会社","5410001001901","秋田県秋田市土崎港北一丁目6番25号","","","","","","","届出","",""
"005000","fBiz00000141890000000585","秋田県","秋田市","めん六や大館店","メンロクヤオオダテテン","① 飲食店営業","一般食堂等","秋田県大館市池内字中台53番地","",40.249560,140.570338,"07014559013","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","指令館福環-6-52",2025/07/29,2025/07/29,2025/08/01,2031/07/31,"","許可","",""
"005000","fBiz00000145420000000124","秋田県","秋田市","よねや角館店　清流物語","ヨネヤカクノダテテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","秋田県仙北市角館町小勝田中川原111-1","",39.593124,140.554956,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"005000","fBiz00000146310000001363","秋田県","秋田市","スターバックスコーヒーイオンモール大曲店","スターバックスコーヒーイオンモールオオマガリテン","⑬ その他の食料・飲料販売業","喫茶店","秋田県大仙市和合字坪立177","",39.437694,140.509272,"0187-66-3619","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"005000","fBiz00000146310000001385","秋田県","秋田市","スターバックスコーヒー横手店","スターバックスコーヒーヨコテテン","⑬ その他の食料・飲料販売業","喫茶店","秋田県横手市条里1-6-21","",39.309343,140.556687,"0182-23-7225","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"005000","fBiz00000146310000001793","秋田県","秋田市","スターバックスコーヒー　イオンタウン能代店","スターバックスコーヒー　イオンタウンノシロテン","⑬ その他の食料・飲料販売業","喫茶店","秋田県能代市鰄渕古屋布１","",40.188062,140.081961,"0185-74-7630","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"005000","fBiz00000147590000000001","秋田県","秋田市","ＮＳバイオジャパン株式会社","エヌエスバイオジャパンカブシキガイシャ","⑨ 通信販売・訪問販売による販売業","","秋田県横手市雄物川町今宿字高花15番地","",39.285050,140.430685,"","","","","","","","","","","届出","",""
"005000","fBiz00000147590000000001","秋田県","秋田市","ＮＳバイオジャパン株式会社","エヌエスバイオジャパンカブシキガイシャ","⑮ いわゆる健康食品の製造・加工業","","秋田県横手市雄物川町今宿字高花15番地","",39.285050,140.430685,"","","","","","","","","","","届出","",""
"005000","fBiz00000148960000000014","秋田県","秋田市","","","② 食肉販売業（包装済みの食肉のみの販売）","ドラッグストア","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000148960000000014","秋田県","秋田市","","","③ 乳類販売業","ドラッグストア","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000148960000000014","秋田県","秋田市","","","⑦ 野菜果物販売業","ドラッグストア","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000148960000000014","秋田県","秋田市","","","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","ドラッグストア","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000148960000000014","秋田県","秋田市","","","⑬ その他の食料・飲料販売業","ドラッグストア","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000148960000000018","秋田県","秋田市","","","② 食肉販売業（包装済みの食肉のみの販売）","ドラッグストア","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000148960000000018","秋田県","秋田市","","","③ 乳類販売業","ドラッグストア","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000148960000000018","秋田県","秋田市","","","⑦ 野菜果物販売業","ドラッグストア","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000148960000000018","秋田県","秋田市","","","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","ドラッグストア","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000148960000000018","秋田県","秋田市","","","⑬ その他の食料・飲料販売業","ドラッグストア","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000148960000000027","秋田県","秋田市","","","⑬ その他の食料・飲料販売業","ドラッグストア","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000149980000000022","秋田県","秋田市","","","⑪ 百貨店、総合スーパー","スーパーマーケット","","","","","","","","","","","","","","","届出","",""
"005000","fBiz00000156970000000001","秋田県","秋田市","デイサービスあしたば","デイサービスアシタバ","㉖ 集団給食施設","","秋田県大仙市戸地谷字勧農地１１３番地３","",39.473061,140.494095,"0187-62-2500","福祉新生活支援たづさえの郷株式会社","3410001008758","秋田県大仙市戸地谷字勧農地１１３番地３","","","","","","","届出","",""
"005000","fBiz00000158050000000109","秋田県","秋田市","ヤマザワよねや富士見町店","ヤマザワヨネヤフジミチョウテン","① 飲食店営業","食品スーパー","秋田県大仙市富士見町１０－６０","",39.474329,140.475725,"0187-62-8770","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","5-75",2006/08/30,2025/07/09,2025/08/01,2031/07/31,"","許可","",""
"005000","fBiz00000158050000000109","秋田県","秋田市","ヤマザワよねや富士見町店","ヤマザワヨネヤフジミチョウテン","⑪ 百貨店、総合スーパー","食品スーパー","秋田県大仙市富士見町１０－６０","",39.474398,140.475769,"0187-62-8770","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","","","","","","","届出","",""
"005000","fBiz00000158050000000110","秋田県","秋田市","ヤマザワよねやとまき店","ヤマザワヨネヤトマキテン","⑪ 百貨店、総合スーパー","食品スーパー","秋田県大仙市戸蒔字錨28","",39.451435,140.495953,"0187-86-0660","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","","","","","","","届出","",""
"005000","fBiz00000158050000000111","秋田県","秋田市","ヤマザワよねや大曲中央店","ヤマザワヨネヤオオマガリチュウオウテン","⑪ 百貨店、総合スーパー","食品スーパー","秋田県大仙市佐野町８－１６","",39.469508,140.469396,"0187-73-8305","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","","","","","","","届出","",""
"005000","fBiz00000158050000000112","秋田県","秋田市","ヤマザワよねや角館店","ヤマザワヨネヤカクノダテテン","⑪ 百貨店、総合スーパー","食品スーパー","秋田県仙北市角館町小勝田中川原１１１－１","",39.593124,140.554956,"0187-55-2141","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","","","","","","","届出","",""
"005000","fBiz00000158050000000113","秋田県","秋田市","ヤマザワよねや南店","ヤマザワヨネヤミナミテン　","⑪ 百貨店、総合スーパー","食品スーパー","秋田県横手市平和町７－１","",39.308391,140.569697,"0182-33-6422","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","","","","","","","届出","",""
"005000","fBiz00000158050000000114","秋田県","秋田市","ヤマザワよねやハッピーモール店","ヤマザワヨネヤハッピーモールテン　","⑪ 百貨店、総合スーパー","食品スーパー","秋田県横手市横手町五ノ口36－1   ","",39.313299,140.546202,"0182-35-2200","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","","","","","","","届出","",""
"005000","fBiz00000158050000000115","秋田県","秋田市","ヤマザワよねや千石大橋店","ヤマザワヨネヤセンゴクオオハシテン","③ 食肉販売業","食品スーパー","秋田県湯沢市万石２４２","",39.157968,140.483115,"0183-78-0505","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","88-59",2000/07/26,2025/06/20,2025/07/01,2032/06/30,"","許可","",""
"005000","fBiz00000158050000000115","秋田県","秋田市","ヤマザワよねや千石大橋店","ヤマザワヨネヤセンゴクオオハシテン","⑪ 百貨店、総合スーパー","食品スーパー","秋田県湯沢市万石２４２","",39.157973,140.483097,"0183-78-0505","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","","","","","","","届出","",""
"005000","fBiz00000158050000000116","秋田県","秋田市","ヤマザワよねや稲川店","ヤマザワヨネヤイナカワテン","⑪ 百貨店、総合スーパー","食品スーパー","秋田県湯沢市川連町字大館疣橋７２－３","",39.146989,140.573008,"0183-42-4715","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","","","","","","","届出","",""
"005000","fBiz00000158050000000202","秋田県","秋田市","ヤマザワよねや千石大橋店","ヤマザワヨネヤセンゴクオオハシテン","㉕ そうざい製造業","スーパーマーケット（惣菜部門）","秋田県湯沢市万石２４２","",39.157968,140.483115,"0183-78-0505","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","88-46",2018/07/26,2025/05/15,2025/06/01,2031/05/31,"","許可","",""
"005000","fBiz00000158050000000203","秋田県","秋田市","ヤマザワよねや千石大橋店","ヤマザワヨネヤセンゴクオオハシテン","⑪ 菓子製造業","スーパーマーケット（ベーカリー部門）","秋田県湯沢市万石２４２","",39.157968,140.483115,"0183-78-0505","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","88-9",2018/07/19,2025/04/30,2025/06/01,2031/05/31,"","許可","",""
"005000","fBiz00000158050000000204","秋田県","秋田市","ヤマザワよねや千石大橋店","ヤマザワヨネヤセンゴクオオハシテン","① 飲食店営業","スーパーマーケット（寿司部門）","秋田県湯沢市万石２４２","",39.157968,140.483115,"0183-78-0505","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","88-7",2000/07/26,2025/04/30,2025/06/01,2031/05/31,"","許可","",""
"005000","fBiz00000158050000000206","秋田県","秋田市","ヤマザワよねや千石大橋店","ヤマザワヨネヤセンゴクオオハシテン","④ 魚介類販売業","食品スーパー","秋田県湯沢市万石２４２","",39.157968,140.483115,"0183-78-0505","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","88-60",2000/07/26,2025/06/20,2025/07/01,2032/06/30,"","許可","",""
"005000","fBiz00000158050000000207","秋田県","秋田市","ヤマザワよねや富士見町店","ヤマザワヨネヤフジミチョウテン","④ 魚介類販売業","食品スーパー","秋田県大仙市富士見町１０－６０","",39.474329,140.475725,"0187-62-8770","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","5-77",2006/08/30,2025/07/09,2025/08/01,2031/07/31,"","許可","",""
"005000","fBiz00000158050000000208","秋田県","秋田市","ヤマザワよねや富士見町店","ヤマザワヨネヤフジミチョウテン","㉕ そうざい製造業","食品スーパー","秋田県大仙市富士見町１０－６０","",39.474329,140.475725,"0187-62-8770","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","5-76",2025/07/09,2025/07/09,2025/08/01,2031/07/31,"","許可","",""
"005000","fBiz00000158050000000209","秋田県","秋田市","ヤマザワよねや富士見町店","ヤマザワヨネヤフジミチョウテン","③ 食肉販売業","食品スーパー","秋田県大仙市富士見町１０－６０","",39.474329,140.475725,"0187-62-8770","株式会社ヤマザワ","9390001002171","山形県山形市あこや町３丁目８番９号","5-78",2006/08/30,2025/07/09,2025/08/01,2031/07/31,"","許可","",""
"005000","fBiz00000158150000000355","秋田県","秋田市","エニタイムフィットネス横手町","エニタイムフィットネスヨコテマチ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","秋田県横手市横手町上真山158","",39.319049,140.555946,"018-223-5356","烏森電気株式会社","2180001029894","愛知県名古屋市中村区岩塚町3丁目34番地","","","","","","","届出","",""
"005000","fBiz00000158170000000045","秋田県","秋田市","かっぱ寿司　大仙店","カッパズシ　ダイセンテン","⑬ その他の食料・飲料販売業","","秋田県大仙市福田町1-95","",39.467108,140.485827,"0187-66-3611","カッパ・クリエイト株式会社","7030001001979","神奈川県横浜市西区みなとみらい2-2-1ランドマークタワー12階","","","","","","","届出","",""
"005000","fBiz00000158170000000061","秋田県","秋田市","かっぱ寿司　大館店","カッパズシ　オオダテテン","⑬ その他の食料・飲料販売業","","秋田県大館市中道2-3-35","",40.280697,140.554870,"0186-44-5885","カッパ・クリエイト株式会社","7030001001979","神奈川県横浜市西区みなとみらい2-2-1ランドマークタワー12階","","","","","","","届出","",""
"005000","fBiz00000158170000000072","秋田県","秋田市","かっぱ寿司　湯沢店","カッパズシ　ユザワテン","⑬ その他の食料・飲料販売業","","秋田県湯沢市田町二丁目3-37","",39.158467,140.489615,"0183-79-5488","カッパ・クリエイト株式会社","7030001001979","神奈川県横浜市西区みなとみらい2-2-1ランドマークタワー12階","","","","","","","届出","",""
"005000","fBiz00000158170000000088","秋田県","秋田市","かっぱ寿司横手店","カッパズシヨコテテン","⑬ その他の食料・飲料販売業","","秋田県横手市前郷字下横山104","",39.306180,140.557343,"0182-35-5900","カッパ・クリエイト株式会社","7030001001979","神奈川県横浜市西区みなとみらい2-2-1ランドマークタワー12階","","","","","","","届出","",""
"005000","fBiz00000158170000000095","秋田県","秋田市","かっぱ寿司　能代店","カッパズシ　ノシロテン","⑬ その他の食料・飲料販売業","","秋田県能代市字寺向61","",40.184063,140.054154,"0185-89-4439","カッパ・クリエイト株式会社","7030001001979","神奈川県横浜市西区みなとみらい2-2-1ランドマークタワー12階","","","","","","","届出","",""
"005000","fBiz00000158170000000097","秋田県","秋田市","かっぱ寿司男鹿店","カッパズシオガテン","⑬ その他の食料・飲料販売業","","秋田県男鹿市船越字内子1-738","",39.904815,139.927895,"0185-22-6755","カッパ・クリエイト株式会社","7030001001979","神奈川県横浜市西区みなとみらい2-2-1ランドマークタワー12階","","","","","","","届出","",""
